ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?,KMeans_Cluster,DBSCAN_Cluster
3119,1439,0,1,1,1,80,2,0,0,2684,0,1,0
3122,22865,0,1,1,1,1750,7,0,0,2375,0,1,0
3123,23033,0,2,1,1,7910,15,0,0,2765,1,1,1
3124,103172,0,1,1,1,3125,3,0,0,2416,0,1,0
3128,156766,0,3,1,1,23375,27,0,0,2840,0,0,-1
3129,34137,0,1,1,1,335,5,0,0,2593,0,1,0
3131,43823,0,1,1,1,500,1,0,0,2717,0,1,0
3132,63364,0,3,1,1,15415,11,0,0,2560,0,0,2
3133,18497,0,3,1,1,14138,12,0,0,2643,0,0,2
3134,23173,0,2,1,1,7843,8,0,0,2565,0,1,1
3135,51367,0,4,1,1,40004,24,0,0,2434,1,0,-1
3136,34894,0,3,1,1,13955,17,0,0,2447,0,0,2
3137,7422,0,1,1,1,2229,3,0,0,2653,0,1,0
3139,2784,0,1,1,1,0,0,0,0,2066,0,1,0
3141,29326,0,2,1,1,23061,7,0,0,2497,1,1,-1
3143,29518,0,1,1,1,2702,12,0,0,2532,0,1,0
3145,8000,0,1,1,1,0,0,0,0,941,0,1,0
3147,38042,0,1,1,1,7658,17,0,0,2606,0,1,0
3148,23894,0,1,1,1,6000,3,0,0,2705,1,1,0
3151,47513,0,3,1,1,19904,13,0,0,2516,1,0,2
3152,16321,0,1,1,1,0,0,0,0,2710,0,1,0
3153,37550,0,1,1,1,0,0,0,0,2579,0,1,0
3154,37936,0,2,1,1,6211,12,0,0,2719,0,1,1
3156,25934,0,1,1,1,370,3,0,0,2565,0,1,0
3160,98753,0,1,1,1,1475,5,0,0,2619,1,1,0
3161,25157,0,1,1,1,830,3,0,0,2732,0,1,0
3162,24134,0,1,1,1,1250,3,0,0,2390,0,1,0
3163,6628,0,1,1,1,2125,8,0,0,2539,0,1,0
3164,14504,0,1,1,1,0,0,0,0,2329,0,1,0
3165,36665,0,1,1,1,3250,19,0,0,2951,0,1,0
3166,17481,0,1,1,1,1396,3,0,0,586,0,1,0
3167,33111,0,1,1,1,0,0,0,0,2461,0,1,0
3169,93028,0,4,1,1,40887,22,0,0,2507,1,0,3
3172,14957,0,1,1,1,0,0,0,0,2634,0,1,0
3173,17823,0,1,1,1,15323,8,0,0,1453,0,1,0
3174,8485,0,1,1,1,0,0,0,0,2111,0,1,0
3175,56756,0,3,1,1,10851,14,0,0,2068,0,0,2
3176,99196,0,4,1,1,28334,16,0,0,2595,0,0,3
3178,11324,0,3,1,1,11082,11,0,0,2661,1,1,2
3181,18150,0,1,1,1,240,2,0,0,2538,0,1,0
3183,32659,0,1,1,1,3614,14,0,0,2553,0,1,0
3185,27122,0,1,1,1,0,0,0,0,2630,0,1,0
3186,40252,0,1,1,1,1375,4,0,0,2565,0,1,0
3188,65460,0,1,1,1,0,0,0,0,2493,0,1,0
3189,17863,0,1,1,1,0,0,0,0,2028,1,1,0
3193,15135,0,3,1,1,13357,14,0,0,2579,1,0,2
3195,31489,0,3,1,1,21950,21,0,0,2216,1,0,2
3196,48852,0,1,1,1,1058,3,0,0,2278,1,1,0
3197,188883,0,1,1,1,5500,3,0,0,2613,1,1,-1
3198,37212,0,1,1,1,0,0,0,0,2455,0,1,0
3199,43285,0,1,1,1,745,3,0,0,2436,1,1,0
3200,10758,0,1,1,1,0,0,0,0,1777,0,1,0
3201,40926,0,1,1,1,1725,7,0,0,2453,0,1,0
3202,10915,0,1,1,1,5455,15,0,0,2473,1,1,0
3203,38580,0,1,1,1,4337,7,0,0,2168,0,1,0
3208,19382,0,1,1,1,195,2,0,0,2545,0,1,0
3209,25205,0,1,1,1,0,0,0,0,2532,0,1,0
3210,9634,0,1,1,1,9634,5,0,0,2146,0,1,0
3212,41279,0,2,1,1,8682,14,0,0,2241,0,1,1
3214,11021,0,1,1,1,115,2,0,0,2449,0,1,0
3215,4096,0,1,1,1,3802,8,0,0,2433,1,1,0
3216,5199,0,3,1,1,28100,16,0,0,2592,1,0,2
3217,41072,0,1,1,1,3751,15,0,0,2378,0,1,0
3219,15920,0,1,1,1,2500,1,0,0,2466,1,1,0
3220,50674,0,2,1,1,22073,12,0,0,1615,0,0,-1
3222,93264,0,1,1,1,3250,19,0,0,2369,0,1,-1
3224,24920,0,1,1,1,375,3,0,0,2067,0,1,0
3227,41247,0,1,1,1,0,0,0,0,2407,0,1,0
3228,5929,0,1,1,1,168,7,0,0,2371,0,1,0
3231,112164,0,3,1,1,16802,14,0,0,2188,0,0,2
3232,44764,0,2,1,1,5539,6,0,0,2081,0,1,1
3233,38997,0,1,1,1,5158,18,0,0,2399,0,1,0
3234,115215,0,2,1,1,5824,7,0,0,2096,1,1,-1
3235,96714,0,3,1,1,17026,15,0,0,2185,0,0,2
3236,32988,0,4,1,1,49484,14,0,0,2161,1,0,-1
3237,11552,0,1,1,1,0,0,0,0,481,0,1,0
3240,1724,0,3,1,1,27305,20,0,0,1784,1,0,2
3242,11845,0,1,1,1,625,2,0,0,2334,0,1,0
3244,85071,0,1,1,1,6600,4,0,0,2322,0,1,0
3246,33834,0,1,1,1,3920,12,0,0,1850,0,1,0
3247,36839,0,1,1,1,4436,6,0,0,2275,1,1,0
3248,42042,0,2,1,1,9846,14,0,0,1606,0,1,1
3249,72027,0,1,1,1,0,0,0,0,2386,0,1,0
3251,17818,0,1,1,1,0,0,0,0,1709,0,1,0
3253,57622,0,1,1,1,1250,3,0,0,2337,0,1,0
3254,323,0,1,1,1,0,0,0,0,1975,0,1,0
3255,33530,0,1,1,1,0,0,0,0,1777,0,1,0
3256,16452,0,1,1,1,9181,5,0,0,2108,0,1,0
3260,14648,0,3,1,1,21157,12,0,0,1843,1,0,2
3261,10621,0,1,1,1,90,3,0,0,2223,0,1,0
3262,23224,0,1,1,1,1750,7,0,0,2322,0,1,0
3263,17684,0,1,1,1,93,1,0,0,2012,0,1,0
3265,44668,0,1,1,1,872,2,0,0,1557,0,1,0
3268,74007,0,2,1,1,9259,13,0,0,2181,0,1,1
3269,22134,0,1,1,1,0,0,0,0,2161,0,1,0
3271,24683,0,1,1,1,600,2,0,0,2117,0,1,0
3273,8819,0,3,1,1,12472,15,0,0,1920,1,0,2
3274,61545,0,3,1,1,18351,18,0,0,1973,0,0,2
3276,50848,0,1,1,1,0,0,0,0,1773,0,1,0
3277,19661,0,1,1,1,0,0,0,0,2175,0,1,0
3281,9646,0,1,1,1,3445,11,0,0,2140,0,1,0
3282,16569,0,1,1,1,3204,8,0,0,2120,0,1,0
3286,26693,0,3,1,1,22057,14,0,0,1863,1,0,2
3287,2912,0,1,1,1,510,1,0,0,2132,0,1,0
3288,13982,0,1,1,1,500,1,0,0,2117,0,1,0
3289,14428,0,1,1,1,3475,21,0,0,1599,0,1,0
3290,21740,0,1,1,1,5625,11,0,0,2048,0,1,0
3291,8811,0,1,1,1,600,5,0,0,2032,0,1,0
3292,48256,0,2,1,1,8942,14,0,0,2121,0,1,1
3293,10994,0,3,1,1,10492,15,0,0,2215,1,0,2
3295,66614,0,1,1,1,0,0,0,0,1992,0,1,0
3296,78105,0,2,1,1,49364,14,0,0,2070,0,0,-1
3297,120860,0,1,1,1,2000,1,0,0,1761,0,1,0
3298,77382,0,1,1,1,4950,13,0,0,2256,0,1,0
3299,19290,0,1,1,1,0,0,0,0,2331,0,1,0
3300,50987,0,1,1,1,0,0,0,0,2259,0,1,0
3307,69106,0,1,1,1,17832,10,0,0,2007,0,1,-1
3308,66009,0,1,1,1,0,0,0,0,1603,1,1,0
3309,16843,0,1,1,1,780,3,0,0,2112,0,1,0
3310,27071,0,1,1,1,2125,10,0,0,2059,0,1,0
3315,14513,0,1,1,1,50,2,0,0,1710,0,1,0
3317,4834,0,2,1,1,13441,17,0,0,1851,1,1,1
3319,49804,0,1,1,1,0,0,0,0,2157,0,1,0
3322,140914,0,1,1,1,0,0,0,0,1791,0,1,0
3323,6789,0,1,1,1,0,0,0,0,2237,0,1,0
3324,61893,0,1,1,1,0,0,0,0,2320,0,1,0
3326,16962,0,1,1,1,0,0,0,0,2206,0,1,0
3328,22215,0,1,1,1,2375,12,0,0,1857,0,1,0
3330,66807,0,3,1,1,23456,14,0,0,1575,0,0,2
3335,16346,0,1,1,1,5930,15,0,0,2108,1,1,0
3337,17828,0,4,1,1,35099,14,0,0,2115,1,0,3
3340,28446,0,1,1,1,0,0,0,0,1920,0,1,0
3341,80906,0,3,1,1,23548,15,0,0,2140,0,0,2
3346,19881,0,1,1,1,2472,15,0,0,2186,0,1,0
3347,13490,0,1,1,1,0,0,0,0,2032,1,1,0
3350,18317,0,1,1,1,2375,12,0,0,2032,0,1,0
3351,26334,0,1,1,1,0,0,0,0,2258,0,1,0
3353,10697,0,1,1,1,1000,8,0,0,2111,0,1,0
3354,14072,0,3,1,1,20700,16,0,0,1949,1,0,2
3356,54697,0,1,1,1,1625,6,0,0,1809,0,1,0
3357,18359,0,1,1,1,0,0,0,0,1748,0,1,0
3360,32099,0,3,1,1,10534,6,0,0,1929,0,1,-1
3362,45137,0,1,1,1,2000,1,0,0,1319,1,1,0
3363,18179,0,1,1,1,5488,3,0,0,1877,1,1,0
3364,39566,0,2,1,1,23755,18,0,0,1763,0,0,-1
3365,46809,0,1,1,1,125,1,0,0,1878,0,1,0
3366,41628,0,3,1,1,16771,12,0,0,1818,0,0,2
3367,20891,0,1,1,1,150,3,0,0,1920,0,1,0
3370,7879,0,1,1,1,1815,5,0,0,1849,0,1,0
3371,40091,0,1,1,1,0,0,0,0,1803,0,1,0
3373,500,0,1,1,1,0,0,0,0,396,0,1,0
3374,43595,0,1,1,1,4375,14,0,0,1867,0,1,0
3376,63392,0,3,1,1,20553,17,0,0,1087,0,0,2
3377,19578,0,2,1,1,5208,11,0,0,1632,1,1,1
3378,10926,0,1,1,1,0,0,0,0,1851,0,1,0
3379,19839,0,4,1,1,36375,15,0,0,1535,1,0,3
3380,64594,0,2,1,1,9295,14,0,0,1869,0,1,1
3381,24580,0,1,1,1,255,3,0,0,1926,0,1,0
3383,24579,0,1,1,1,2100,10,0,0,1967,0,1,0
3384,71713,0,1,1,1,2135,4,0,0,1845,0,1,0
3387,21915,0,1,1,1,1875,8,0,0,1518,0,1,0
3388,16465,0,1,1,1,16165,5,0,0,1631,0,1,0
3391,26069,0,1,1,1,0,0,0,0,1278,0,1,0
3392,5690,0,2,1,1,11612,15,0,0,1549,1,1,1
3393,1000,0,1,1,1,0,0,0,0,1597,0,1,0
3394,14052,0,1,1,1,0,0,0,0,1808,0,1,0
3395,2143,0,1,1,1,0,0,0,0,1672,0,1,0
3396,18239,0,1,1,1,0,0,0,0,1683,0,1,0
3397,4892,0,1,1,1,0,0,0,0,1282,0,1,0
3398,34412,0,3,1,1,14734,13,0,0,1524,1,0,2
3399,34535,0,1,1,1,2719,12,0,0,1358,0,1,0
3401,11816,0,1,1,1,0,0,0,0,1596,0,1,0
3402,11218,0,1,1,1,3850,14,0,0,1604,0,1,0
3403,12568,0,1,1,1,350,3,0,0,1664,0,1,0
3405,39983,0,3,1,1,39983,11,0,0,1569,0,0,-1
3406,28526,0,1,1,1,4167,15,0,0,1360,0,1,0
3407,68359,0,3,1,1,15803,17,0,0,1293,0,0,2
3408,22048,0,1,1,1,100,1,0,0,1702,0,1,0
3409,1866,0,1,1,1,1128,8,0,0,1782,0,1,0
3410,40408,0,2,1,1,9612,12,0,0,913,0,1,1
3411,20642,0,1,1,1,4977,13,0,0,1614,0,1,0
3413,18656,0,1,1,1,4752,11,0,0,968,0,1,0
3415,25898,0,1,1,1,7834,3,0,0,1588,0,1,0
3416,42481,0,3,1,1,24617,16,0,0,678,0,0,2
3418,4431,0,1,1,1,0,0,0,0,1582,0,1,0
3419,25090,0,4,1,1,25860,9,0,0,1786,1,0,-1
3421,11631,0,1,1,1,3289,22,0,0,1157,0,1,0
3423,5625,0,1,1,1,2350,12,0,0,1270,0,1,0
3425,5544,0,1,1,1,350,3,0,0,1713,0,1,0
3428,9805,0,1,1,1,4403,11,0,0,1559,1,1,0
3429,29417,0,1,1,1,16011,3,0,0,1582,0,1,0
3430,37093,0,1,1,1,4250,13,0,0,1810,0,1,0
3431,21461,0,1,1,1,4010,26,0,0,1509,0,1,0
3432,21950,0,1,1,1,5739,16,0,0,1668,0,1,0
3433,14233,0,1,1,1,160,3,0,0,1687,0,1,0
3435,22551,0,1,1,1,0,0,0,0,1794,0,1,0
3436,35474,0,1,1,1,15086,6,0,0,1479,0,1,0
3438,50386,0,1,1,1,2750,8,0,0,1721,0,1,0
3439,28502,0,1,1,1,2375,12,0,0,1732,0,1,0
3441,20516,0,1,1,1,3500,20,0,0,1429,0,1,0
3442,97391,0,1,1,1,26299,8,0,0,1607,0,0,-1
3444,139982,0,1,1,1,14500,6,0,0,1430,0,1,-1
3449,17397,0,1,1,1,1750,7,0,0,1215,0,1,0
3453,42093,0,1,1,1,1831,4,0,0,1526,0,1,0
3454,74331,0,3,1,1,15779,14,0,0,1514,0,0,2
3456,14243,0,1,1,1,6654,17,0,0,1487,0,1,0
3457,6803,0,1,1,1,1644,11,0,0,1296,0,1,0
3458,8885,0,1,1,1,1500,5,0,0,1386,0,1,0
3459,38761,0,2,1,1,9015,12,0,0,1533,0,1,1
3460,5500,0,1,1,1,0,0,0,0,989,0,1,0
3462,30463,0,1,1,1,4619,9,0,0,1275,0,1,0
3463,6914,0,1,1,1,0,0,0,0,812,0,1,0
3464,67495,0,2,1,1,8620,8,0,0,1302,0,1,1
3465,15339,0,1,1,1,1375,4,0,0,628,0,1,0
3468,45432,0,3,1,1,12833,15,0,0,1322,0,0,2
3469,39386,0,1,1,1,18722,7,0,0,1359,0,1,0
3471,25849,0,1,1,1,0,0,0,0,996,0,1,0
3472,3625,0,1,1,1,0,0,0,0,1369,0,1,0
3474,30273,0,1,1,1,1720,8,0,0,1117,0,1,0
3475,24750,0,1,1,1,0,0,0,0,968,1,1,0
3476,12471,0,1,1,1,0,0,0,0,666,0,1,0
3477,2000,0,1,1,1,0,0,0,0,1479,0,1,0
3478,2827,0,1,1,1,0,0,0,0,1375,0,1,0
3480,19694,0,1,1,1,2125,10,0,0,1436,0,1,0
3481,11571,0,1,1,1,0,0,0,0,1116,0,1,0
3482,26933,0,1,1,1,750,6,0,0,1299,0,1,0
3483,1456,0,1,1,1,500,1,0,0,1130,0,1,0
3488,4360,0,1,1,1,2000,9,0,0,1355,0,1,0
3489,7056,0,1,1,1,0,0,0,0,1057,0,1,0
3490,32934,0,1,1,1,500,1,0,0,858,1,1,0
3492,24915,0,1,1,1,265,3,0,0,1184,0,1,0
3494,20691,0,1,1,1,16448,6,0,0,1227,0,1,0
3495,11676,0,1,1,1,1000,1,0,0,1158,0,1,0
3496,31504,0,1,1,1,7358,2,0,0,1022,0,1,0
3497,12093,0,1,1,1,1605,4,0,0,1411,0,1,0
3498,44353,0,1,1,1,2500,1,0,0,138,0,1,0
3499,35557,0,1,1,1,350,3,0,0,1135,0,1,0
3501,3258,0,1,1,1,0,0,0,0,106,0,1,0
3504,20010,0,1,1,1,0,0,0,0,1302,0,1,0
3505,37866,0,2,1,1,9200,18,0,0,1230,0,1,1
3506,65664,0,2,1,1,11899,5,0,0,1121,0,1,1
3507,59967,0,1,1,1,10000,4,0,0,959,1,1,0
3509,19892,0,1,1,1,3505,13,0,0,1240,0,1,0
3511,68224,0,4,1,1,28916,16,0,0,1258,0,0,-1
3514,3246,0,1,1,1,0,0,0,0,1401,0,1,0
3515,33323,0,1,1,1,0,0,0,0,1405,0,1,0
3516,114719,0,1,1,1,0,0,0,0,1136,1,1,0
3518,25705,0,1,1,1,0,0,0,0,1180,0,1,0
3519,52475,0,3,1,1,14447,13,0,0,962,0,0,2
3521,960,0,1,1,1,6000,1,0,0,1262,1,1,0
3522,17036,0,1,1,1,0,0,0,0,1210,0,1,0
3523,34458,0,1,1,1,1883,8,0,0,843,0,1,0
3526,14494,0,1,1,1,500,1,0,0,575,0,1,0
3527,13460,0,1,1,1,0,0,0,0,271,0,1,0
3528,9216,0,1,1,1,340,3,0,0,1466,0,1,0
3529,22840,0,1,1,1,0,0,0,0,773,0,1,0
3533,3625,0,1,1,1,2000,9,0,0,1431,0,1,0
3534,16200,0,1,1,1,5375,28,0,0,1407,0,1,0
3535,40465,0,1,1,1,6540,28,0,0,1408,0,1,0
3536,1000,0,1,1,1,375,3,0,0,1382,0,1,0
3537,4750,0,1,1,1,1875,8,0,0,1416,0,1,0
3538,74280,0,3,1,1,23735,18,0,0,1425,0,0,2
3539,1250,0,1,1,1,625,5,0,0,1071,0,1,0
3541,12250,0,1,1,1,4875,32,0,0,1346,0,1,0
3542,8250,0,1,1,1,3000,17,0,0,915,0,1,0
3543,15732,0,1,1,1,6875,33,0,0,666,0,1,0
3544,9300,0,1,1,1,3250,18,0,0,1396,0,1,0
3545,9500,0,1,1,1,3125,18,0,0,1415,0,1,0
3546,3750,0,1,1,1,1500,5,0,0,1397,0,1,0
3547,12350,0,1,1,1,4125,26,0,0,1314,0,1,0
3548,13623,0,1,1,1,2625,14,0,0,1330,0,1,0
3549,10824,0,1,1,1,3375,19,0,0,867,0,1,0
3550,1250,0,1,1,1,1250,3,0,0,679,0,1,0
3551,17215,0,1,1,1,1750,7,0,0,1423,0,1,0
3552,16825,0,1,1,1,4250,27,0,0,1431,0,1,0
3553,2125,0,1,1,1,875,7,0,0,1396,0,1,0
3554,9175,0,1,1,1,4000,25,0,0,1428,0,1,0
3555,23717,0,1,1,1,3375,19,0,0,1404,0,1,0
3557,6125,0,1,1,1,2750,8,0,0,144,0,1,0
3558,4399,0,1,1,1,750,6,0,0,1369,0,1,0
3559,10200,0,1,1,1,3625,15,0,0,1408,0,1,0
3561,9375,0,1,1,1,3250,19,0,0,1410,0,1,0
3562,8992,0,1,1,1,1250,3,0,0,1417,0,1,0
3563,13936,0,1,1,1,1625,6,0,0,1418,0,1,0
3564,5250,0,1,1,1,1875,8,0,0,1418,0,1,0
3565,5500,0,1,1,1,2875,9,0,0,1428,0,1,0
3567,7400,0,1,1,1,2600,14,0,0,1394,0,1,0
3568,4350,0,1,1,1,2100,10,0,0,1409,0,1,0
3569,6875,0,1,1,1,4625,30,0,0,581,0,1,0
3570,6000,0,1,1,1,2250,4,0,0,713,0,1,0
3572,11864,0,1,1,1,2500,13,0,0,1397,0,1,0
3573,10000,0,1,1,1,3375,19,0,0,1418,0,1,0
3574,5375,0,1,1,1,1375,11,0,0,1396,0,1,0
3575,4500,0,1,1,1,1500,5,0,0,1033,0,1,0
3576,4150,0,1,1,1,375,3,0,0,1424,0,1,0
3577,9125,0,1,1,1,750,6,0,0,1174,0,1,0
3578,13301,0,1,1,1,3500,21,0,0,1400,0,1,0
3579,16504,0,1,1,1,500,4,0,0,1397,0,1,0
3580,10400,0,1,1,1,1840,10,0,0,1397,0,1,0
3581,3750,0,1,1,1,1750,7,0,0,1178,0,1,0
3582,8725,0,1,1,1,5600,14,0,0,1426,0,1,0
3584,16700,0,1,1,1,1500,5,0,0,1269,0,1,0
3585,11850,0,1,1,1,4475,29,0,0,893,0,1,0
3586,62705,0,1,1,1,2750,15,0,0,1422,0,1,0
3587,2125,0,1,1,1,625,5,0,0,1248,0,1,0
3588,11875,0,1,1,1,3625,22,0,0,1408,0,1,0
3589,7375,0,1,1,1,2750,13,0,0,714,0,1,0
3590,54264,0,3,1,1,15178,17,0,0,1397,1,0,2
3591,49482,0,4,1,1,33147,23,0,0,1255,0,0,-1
3593,3967,0,1,1,1,375,3,0,0,1337,0,1,0
3594,6250,0,1,1,1,2250,11,0,0,1365,0,1,0
3595,11572,0,1,1,1,7164,22,0,0,1163,0,1,0
3597,1500,0,1,1,1,500,4,0,0,893,0,1,0
3598,5875,0,1,1,1,2125,10,0,0,997,0,1,0
3599,13350,0,1,1,1,3850,24,0,0,1071,0,1,0
3600,10197,0,1,1,1,3098,10,0,0,723,0,1,0
3601,3250,0,1,1,1,2125,10,0,0,1117,0,1,0
3602,12375,0,1,1,1,3875,24,0,0,863,0,1,0
3603,7625,0,1,1,1,4375,21,0,0,1393,0,1,0
3604,11875,0,1,1,1,3625,22,0,0,1388,0,1,0
3605,1625,0,1,1,1,1250,3,0,0,1381,0,1,0
3607,4500,0,1,1,1,2250,11,0,0,666,0,1,0
3608,2625,0,1,1,1,1375,4,0,0,850,0,1,0
3609,5400,0,1,1,1,1875,8,0,0,1324,0,1,0
3611,12675,0,1,1,1,4875,25,0,0,1390,0,1,0
3612,2875,0,1,1,1,1375,4,0,0,1381,0,1,0
3613,4500,0,1,1,1,2125,10,0,0,1271,0,1,0
3614,500,0,1,1,1,125,1,0,0,1355,0,1,0
3615,11361,0,1,1,1,3375,20,0,0,1367,0,1,0
3616,9794,0,1,1,1,2250,11,0,0,968,0,1,0
3618,21842,0,1,1,1,3250,19,0,0,929,0,1,0
3620,6305,0,1,1,1,0,0,0,0,1031,0,1,0
3622,7591,0,1,1,1,0,0,0,0,926,0,1,0
3623,10508,0,1,1,1,0,0,0,0,309,0,1,0
3625,11692,0,1,1,1,0,0,0,0,95,0,1,0
3626,1022,0,1,1,1,0,0,0,0,463,0,1,0
3628,265,0,1,1,1,6000,1,0,0,1012,1,1,0
3630,29836,0,1,1,1,16165,3,0,0,815,0,1,0
3631,22647,0,1,1,1,1136,9,0,0,883,0,1,0
3633,5931,0,1,1,1,0,0,0,0,882,0,1,0
3635,23704,0,3,1,1,14935,14,0,0,868,1,0,2
3636,44038,0,2,1,1,21634,11,0,0,872,0,0,-1
3637,31011,0,1,1,1,0,0,0,0,1130,0,1,0
3638,64956,0,3,1,1,36694,11,0,0,1012,0,0,-1
3641,24847,0,1,1,1,1550,4,0,0,1022,0,1,0
3642,46207,0,3,1,1,16093,32,0,0,1130,0,0,-1
3644,28049,0,1,1,1,100,2,0,0,1164,0,1,0
3645,11690,0,1,1,1,0,0,0,0,360,0,1,0
3647,33413,0,3,1,1,31605,8,0,0,647,1,0,-1
3648,9446,0,1,1,1,0,0,0,0,667,0,1,0
3651,1000,0,1,1,1,1000,1,0,0,148,0,1,0
3652,1884,0,1,1,1,0,0,0,0,31,0,1,0
3653,22027,0,1,1,1,1225,3,0,0,653,0,1,0
3654,4130,0,1,1,1,100,1,0,0,673,0,1,0
3655,3447,0,1,1,1,1000,1,0,0,872,0,1,0
3657,2886,0,1,1,1,500,1,0,0,557,0,1,0
3658,4028,0,1,1,1,0,0,0,0,346,0,1,0
3659,45485,0,1,1,1,8417,4,0,0,759,1,1,0
3661,4586,0,1,1,1,1000,1,0,0,249,0,1,0
3662,20335,0,1,1,1,5115,2,0,0,768,0,1,0
3663,2250,0,1,1,1,1750,7,0,0,817,0,1,0
3667,4224,0,1,1,1,0,0,0,0,336,0,1,0
3668,4375,0,1,1,1,2875,16,0,0,248,0,1,0
3670,10512,0,1,1,1,0,0,0,0,836,0,1,0
3671,3834,0,1,1,1,500,1,0,0,524,0,1,0
3673,4584,0,1,1,1,0,0,0,0,652,0,1,0
3674,19870,0,1,1,1,11075,4,0,0,892,0,1,0
3675,18088,0,1,1,1,16697,6,0,0,501,0,1,0
3676,20765,0,1,1,1,15949,4,0,0,319,0,1,0
3677,7138,0,1,1,1,0,0,0,0,293,0,1,0
3680,5459,0,2,1,1,9864,14,0,0,880,1,1,1
3681,1125,0,1,1,1,0,0,0,0,898,0,1,0
3682,8994,0,1,1,1,0,0,0,0,1104,0,1,0
3686,16844,0,1,1,1,0,0,0,0,483,0,1,0
3687,49271,0,3,1,1,20695,11,0,0,852,0,0,2
3689,86588,0,1,1,1,4537,4,0,0,1072,0,1,0
3690,53027,0,2,1,1,30627,16,0,0,1290,0,0,-1
3691,24765,0,1,1,1,19969,5,0,0,595,0,1,0
3692,29174,0,1,1,1,100,1,0,0,1087,0,1,0
3693,1100,0,1,1,1,1100,2,0,0,438,0,1,0
3695,8232,0,1,1,1,0,0,0,0,258,0,1,0
3699,24454,0,1,1,1,1919,7,0,0,732,0,1,0
3700,7847,0,1,1,1,0,0,0,0,284,0,1,0
3701,29056,0,1,1,1,4354,14,0,0,715,0,1,0
3702,42071,0,1,1,1,500,1,0,0,502,0,1,0
3703,570,0,1,1,1,180,4,0,0,785,0,1,0
3704,8904,0,1,1,1,3740,14,0,0,898,1,1,0
3705,4354,0,1,1,1,1000,1,0,0,706,0,1,0
3706,2000,0,1,1,1,0,0,0,0,165,0,1,0
3708,11303,0,1,1,1,0,0,0,0,119,0,1,0
3709,642,0,1,1,1,0,0,0,0,355,0,1,0
3710,1000,0,1,1,1,0,0,0,0,500,0,1,0
3711,5269,0,3,1,1,22697,13,0,0,604,1,0,2
3713,4652,0,1,1,1,0,0,0,0,207,0,1,0
3714,500,0,1,1,1,0,0,0,0,340,0,1,0
3715,4546,0,1,1,1,1000,1,0,0,239,0,1,0
3716,31673,0,1,1,1,2500,1,0,0,283,0,1,0
3717,8684,0,1,1,1,0,0,0,0,544,0,1,0
3718,2104,0,1,1,1,0,0,0,0,466,0,1,0
3719,862,0,1,1,1,0,0,0,0,8,0,1,0
3721,4490,0,1,1,1,0,0,0,0,107,0,1,0
3722,13560,0,1,1,1,0,0,0,0,368,0,1,0
3723,2000,0,1,1,1,0,0,0,0,520,0,1,0
3725,1837,0,1,1,1,1000,1,0,0,219,0,1,0
3726,500,0,1,1,1,0,0,0,0,122,0,1,0
3727,4090,0,1,1,1,0,0,0,0,59,0,1,0
3728,12264,0,1,1,1,0,0,0,0,267,0,1,0
3729,54950,0,3,1,1,30500,9,0,0,450,0,0,-1
3730,16094,0,1,1,1,0,0,0,0,199,0,1,0
3731,1000,0,1,1,1,0,0,0,0,594,0,1,0
3732,6705,0,1,1,1,600,2,0,0,507,0,1,0
3733,6338,0,1,1,1,0,0,0,0,322,0,1,0
3734,3110,0,1,1,1,1100,2,0,0,345,0,1,0
3735,3000,0,1,1,1,1000,1,0,0,270,0,1,0
3736,23257,0,1,1,1,0,0,0,0,361,0,1,0
3737,18933,0,1,1,1,0,0,0,0,284,0,1,0
3738,93198,0,3,1,1,28923,18,0,0,500,0,0,2
3740,16501,0,1,1,1,0,0,0,0,360,0,1,0
3741,9264,0,1,1,1,4830,15,0,0,424,0,1,0
3742,4676,0,1,1,1,0,0,0,0,141,0,1,0
3743,4636,0,1,1,1,0,0,0,0,42,0,1,0
3744,3065,0,1,1,1,0,0,0,0,87,0,1,0
3745,3230,0,1,1,1,0,0,0,0,10,0,1,0
3746,8660,0,1,1,1,0,0,0,0,172,0,1,0
3747,1500,0,1,1,1,0,0,0,0,60,0,1,0
3748,2627,0,1,1,1,0,0,0,0,25,0,1,0
3749,1224,0,1,1,1,0,0,0,0,269,0,1,0
3751,1022,0,1,1,1,0,0,0,0,277,0,1,0
3752,3788,0,1,1,1,0,0,0,0,61,0,1,0
3753,1446,0,1,1,1,0,0,0,0,99,0,1,0
3754,20882,0,1,1,1,1000,1,0,0,328,0,1,0
3755,5450,0,1,1,1,125,3,0,0,687,0,1,0
3757,6835,0,1,1,1,765,3,0,0,596,0,1,0
3758,16936,0,1,1,1,14970,2,0,0,580,0,1,0
3759,20410,0,1,1,1,0,0,0,0,541,0,1,0
3760,1500,0,1,1,1,0,0,0,0,480,0,1,0
3761,27759,0,1,1,1,7195,5,0,0,499,0,1,0
3762,500,0,1,1,1,500,1,0,0,493,0,1,0
3764,4751,0,1,1,1,0,0,0,0,334,0,1,0
3765,5354,0,1,1,1,0,0,0,0,32,0,1,0
3766,1500,0,1,1,1,1500,1,0,0,235,0,1,0
3767,6356,0,1,1,1,5000,1,0,0,180,0,1,0
3768,642,0,1,1,1,642,3,0,0,170,0,1,0
